Date,Close,High,Low,Open,Volume
2024-02-29,455.26959228515625,456.7906328342905,452.8710329200566,455.3086017174485,7332900
2024-03-01,459.6572265625,459.9887323558187,455.7571163980742,456.14712146342094,4839400
2024-03-04,459.1112060546875,460.79801438534633,458.8479593348417,458.8576893763687,3970200
2024-03-05,454.5090637207031,457.658413261464,452.4712598139089,457.2391585772743,4616500
2024-03-06,456.91741943359375,458.9064840268258,455.6498954827433,457.53169156940663,5325100
2024-03-07,461.44158935546875,462.34835791724515,459.0235101019163,459.85228954508614,7149800
2024-03-08,458.64324951171875,464.4056364738668,458.0874766354162,461.93881782282756,6285600
2024-03-11,458.26287841796875,458.71138269084486,455.71807118427563,457.4828683994472,5323900
2024-03-12,463.16729736328125,463.6743009351396,457.8436557145986,460.13497621761854,4811000
2024-03-13,462.46527099609375,463.5963064174747,461.0904787103327,463.4402984536142,3544500
2024-03-14,461.4513244628906,463.4598790382283,458.7017691084704,463.2941410010645,5153000
2024-03-15,458.2726745605469,459.9984624850268,457.01488078210775,458.6626796007399,6807100
2024-03-18,461.1393127441406,463.41111394702824,460.70053842440126,462.1143403386896,3939100
2024-03-19,463.7231140136719,463.8596023993774,459.52074760573834,460.4080262570034,4550200
2024-03-20,467.76947021484375,468.03271694311707,463.0698302513597,463.6646125336537,6179400
2024-03-21,469.3294982910156,471.1722848136431,469.1929801568693,470.56777251780255,5044700
2024-03-22,468.7161865234375,469.83130678464175,468.364062136427,469.39112144970983,5881500
2024-03-25,467.5032653808594,468.33470997004906,467.12176745065995,467.2978594921503,6081300
2024-03-26,466.1925048828125,468.90200572260284,466.02620403362204,468.59877757216725,8073500
2024-03-27,470.2616882324219,470.36927184182366,467.02397085091934,469.03898439194006,4951400
2024-03-28,470.2030029296875,471.6311126634017,470.00735837387214,470.36927393607925,4065000
2024-04-01,469.5867614746094,471.4354741908972,468.37381894500516,470.92684013084926,5734000
2024-04-02,466.5152893066406,466.573976700671,464.34376617401716,465.9283855151703,4817800
2024-04-03,466.9359436035156,468.34450091749784,465.40025015592914,465.44914637261,6224800
2024-04-04,461.184326171875,470.96595668484383,460.97889043826217,470.6920722245274,6871200
2024-04-05,466.08489990234375,467.88471632355464,462.1037989948622,462.52440194006084,5588200
2024-04-08,466.270751953125,467.6304129108142,465.5762645512492,466.7304897771649,4736800
